,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
3014,2011-07-14 12:00:00,3,0,1,1,30.34,32.575,35,16.9979,51,172,223
8405,2012-07-11 14:00:00,3,0,1,1,32.8,35.605,41,15.0013,66,175,241
10138,2012-11-07 19:00:00,4,0,1,2,12.3,13.635,56,19.9995,17,302,319
3069,2011-07-16 19:00:00,3,0,0,1,30.34,34.09,48,12.998,164,242,406
7860,2012-06-07 21:00:00,2,0,1,1,25.42,31.06,41,22.0028,30,283,313
10819,2012-12-17 05:00:00,4,0,1,2,15.58,19.695,87,0.0,0,24,24
2602,2011-06-16 08:00:00,2,0,1,2,24.6,29.545,69,8.9981,24,364,388
7812,2012-06-05 21:00:00,2,0,1,1,22.14,25.76,56,11.0014,30,253,283
630,2011-02-09 11:00:00,1,0,1,2,5.74,7.575,43,11.0014,1,40,41
2603,2011-06-16 09:00:00,2,0,1,2,25.42,30.305,65,12.998,29,232,261
8539,2012-07-17 04:00:00,3,0,1,1,29.52,34.09,62,0.0,0,7,7
6176,2012-02-13 14:00:00,1,0,1,1,13.94,17.425,23,7.0015,10,125,135
2554,2011-06-14 08:00:00,2,0,1,1,23.78,27.275,49,26.0027,45,441,486
10757,2012-12-14 15:00:00,4,0,1,1,16.4,20.455,47,11.0014,57,252,309
295,2011-01-13 18:00:00,1,0,1,1,8.2,9.09,40,22.0028,3,141,144
6956,2012-04-08 04:00:00,2,0,0,1,16.4,20.455,40,0.0,0,7,7
10317,2012-11-15 07:00:00,4,0,1,2,12.3,14.395,65,12.998,7,403,410
4688,2011-11-08 10:00:00,4,0,1,1,17.22,21.21,71,6.0032,25,104,129
7872,2012-06-08 09:00:00,2,0,1,1,25.42,31.06,53,11.0014,47,335,382
1698,2011-04-16 16:00:00,2,0,0,3,20.5,24.24,88,31.0009,6,27,33
961,2011-03-04 12:00:00,1,0,1,1,13.12,15.15,43,11.0014,10,87,97
982,2011-03-05 09:00:00,1,0,0,2,13.12,15.15,93,15.0013,15,48,63
2235,2011-06-01 01:00:00,2,0,1,1,28.7,33.335,84,16.9979,8,9,17
1562,2011-04-10 23:00:00,2,0,0,1,18.86,22.725,88,23.9994,5,27,32
8673,2012-08-03 18:00:00,3,0,1,2,33.62,40.15,59,16.9979,98,573,671
540,2011-02-05 16:00:00,1,0,0,3,9.02,11.365,100,8.9981,8,63,71
6113,2012-02-10 23:00:00,1,0,1,2,12.3,15.91,70,6.0032,1,64,65
3163,2011-08-01 17:00:00,3,0,1,1,31.16,34.09,45,19.9995,69,445,514
4560,2011-11-03 02:00:00,4,0,1,1,13.94,16.665,76,8.9981,2,5,7
1759,2011-04-19 05:00:00,2,0,1,2,18.86,22.725,72,12.998,1,17,18
10054,2012-11-04 07:00:00,4,0,0,1,10.66,13.635,65,7.0015,11,39,50
9291,2012-09-10 12:00:00,3,0,1,1,26.24,31.06,44,26.0027,76,256,332
784,2011-02-16 03:00:00,1,0,1,2,8.2,9.85,47,12.998,0,1,1
476,2011-02-02 22:00:00,1,0,1,1,9.02,10.605,44,16.9979,5,35,40
3147,2011-08-01 01:00:00,3,0,1,1,29.52,34.85,74,12.998,5,12,17
5268,2011-12-13 14:00:00,4,0,1,1,16.4,20.455,37,16.9979,18,116,134
5080,2011-12-05 18:00:00,4,0,1,1,18.04,21.97,77,0.0,13,386,399
3839,2011-09-10 23:00:00,3,0,0,2,25.42,28.03,88,0.0,32,107,139
1058,2011-03-08 15:00:00,1,0,1,2,14.76,18.94,18,0.0,35,77,112
1979,2011-05-09 09:00:00,2,0,1,1,22.14,25.76,56,11.0014,36,142,178
8476,2012-07-14 13:00:00,3,0,0,2,31.16,35.605,62,6.0032,219,372,591
5057,2011-12-04 19:00:00,4,0,0,1,15.58,19.695,76,0.0,15,158,173
3586,2011-08-19 08:00:00,3,0,1,2,27.06,30.305,83,0.0,30,368,398
5122,2011-12-07 12:00:00,4,0,1,3,18.04,21.97,100,8.9981,4,29,33
3307,2011-08-07 17:00:00,3,0,0,3,30.34,35.605,74,43.0006,63,131,194
9586,2012-10-03 19:00:00,4,0,1,1,28.7,32.575,65,0.0,49,544,593
1965,2011-05-08 19:00:00,2,0,0,1,22.96,26.515,64,0.0,61,178,239
7166,2012-04-16 23:00:00,2,1,0,1,28.7,31.82,45,19.9995,24,97,121
4208,2011-10-07 09:00:00,4,0,1,1,19.68,23.485,77,0.0,34,207,241
3030,2011-07-15 04:00:00,3,0,1,1,24.6,29.545,73,11.0014,2,8,10
9202,2012-09-06 19:00:00,3,0,1,1,27.88,31.82,74,16.9979,54,504,558
6061,2012-02-08 19:00:00,1,0,1,3,9.84,12.88,87,7.0015,3,158,161
3589,2011-08-19 11:00:00,3,0,1,2,29.52,34.09,66,6.0032,45,120,165
1447,2011-04-06 04:00:00,2,0,1,1,9.84,12.12,65,8.9981,0,1,1
9603,2012-10-04 12:00:00,4,0,1,2,29.52,33.335,54,12.998,57,231,288
2290,2011-06-03 08:00:00,2,0,1,2,22.96,26.515,43,22.0028,31,471,502
4924,2011-11-18 06:00:00,4,0,1,1,9.02,12.88,44,6.0032,1,70,71
5270,2011-12-13 16:00:00,4,0,1,1,15.58,19.695,37,16.9979,13,194,207
2917,2011-07-10 11:00:00,3,0,0,1,31.98,36.365,55,12.998,110,177,287
4210,2011-10-07 11:00:00,4,0,1,1,22.96,26.515,63,0.0,80,150,230
5840,2012-01-18 13:00:00,1,0,1,1,12.3,13.635,42,31.0009,6,124,130
2076,2011-05-13 10:00:00,2,0,1,2,21.32,25.0,83,8.9981,31,99,130
2044,2011-05-12 02:00:00,2,0,1,1,18.04,21.97,94,12.998,1,14,15
3431,2011-08-12 21:00:00,3,0,1,1,28.7,32.575,48,8.9981,73,153,226
3818,2011-09-10 02:00:00,3,0,0,2,24.6,25.0,97,7.0015,18,46,64
6653,2012-03-14 12:00:00,1,0,1,2,26.24,31.06,29,0.0,55,212,267
2622,2011-06-17 04:00:00,2,0,1,1,22.14,25.76,94,8.9981,1,5,6
5051,2011-12-04 13:00:00,4,0,0,1,16.4,20.455,66,15.0013,88,269,357
9646,2012-10-06 07:00:00,4,0,0,1,22.14,25.76,83,19.9995,13,71,84
2527,2011-06-13 05:00:00,2,0,1,1,22.14,25.76,64,26.0027,2,27,29
7969,2012-06-12 10:00:00,2,0,1,3,26.24,28.79,89,19.0012,29,96,125
2781,2011-07-04 19:00:00,3,1,0,2,31.98,35.605,49,11.0014,170,205,375
10657,2012-12-10 11:00:00,4,0,1,3,18.86,22.725,94,15.0013,8,126,134
2749,2011-07-03 11:00:00,3,0,0,1,31.16,35.605,62,7.0015,215,175,390
3829,2011-09-10 13:00:00,3,0,0,1,30.34,34.09,55,19.0012,131,239,370
4157,2011-10-05 06:00:00,4,0,1,1,18.04,21.97,82,7.0015,5,112,117
7234,2012-04-19 19:00:00,2,0,1,1,23.78,27.275,46,8.9981,70,516,586
7938,2012-06-11 03:00:00,2,0,1,1,26.24,29.545,78,7.0015,2,4,6
10174,2012-11-09 08:00:00,4,0,1,1,13.12,15.91,57,11.0014,25,668,693
9144,2012-09-04 09:00:00,3,0,1,2,29.52,34.85,79,15.0013,30,293,323
8832,2012-08-10 09:00:00,3,0,1,2,26.24,28.79,89,0.0,21,199,220
6559,2012-03-10 13:00:00,1,0,0,1,13.12,15.15,29,19.0012,89,268,357
7851,2012-06-07 12:00:00,2,0,1,1,28.7,31.82,42,0.0,62,274,336
2931,2011-07-11 01:00:00,3,0,1,1,28.7,32.575,61,19.0012,5,5,10
2923,2011-07-10 17:00:00,3,0,0,1,34.44,37.12,36,15.0013,146,217,363
5359,2011-12-17 09:00:00,4,0,0,2,10.66,12.12,56,16.9979,5,95,100
4414,2011-10-15 23:00:00,4,0,0,1,19.68,23.485,41,11.0014,33,102,135
8507,2012-07-15 20:00:00,3,0,0,1,29.52,34.85,79,16.9979,95,199,294
5383,2011-12-18 09:00:00,4,0,0,1,9.02,11.365,64,11.0014,6,75,81
1936,2011-05-07 14:00:00,2,0,0,3,24.6,31.06,35,11.0014,143,235,378
9932,2012-10-18 05:00:00,4,0,1,1,18.04,21.97,82,15.0013,1,41,42
9695,2012-10-08 08:00:00,4,1,0,2,14.76,17.425,71,15.0013,23,374,397
830,2011-02-18 01:00:00,1,0,1,1,18.04,21.97,72,15.0013,1,7,8
2894,2011-07-09 12:00:00,3,0,0,1,32.8,36.365,46,16.9979,145,221,366
6412,2012-03-04 10:00:00,1,0,0,1,12.3,13.635,49,22.0028,31,161,192
3658,2011-09-03 08:00:00,3,0,0,1,26.24,30.305,69,11.0014,24,65,89
6269,2012-02-17 11:00:00,1,0,1,1,14.76,16.665,62,27.9993,9,133,142
6605,2012-03-12 12:00:00,1,0,1,1,19.68,23.485,39,15.0013,59,162,221
7318,2012-05-04 07:00:00,2,0,1,1,22.96,26.515,88,0.0,9,347,356
5991,2012-02-05 20:00:00,1,0,0,1,11.48,13.635,56,12.998,3,47,50
7830,2012-06-06 15:00:00,2,0,1,1,26.24,31.06,38,0.0,75,225,300
4203,2011-10-07 04:00:00,4,0,1,1,16.4,20.455,87,7.0015,0,5,5
277,2011-01-13 00:00:00,1,0,1,1,5.74,6.06,59,19.0012,1,6,7
6052,2012-02-08 10:00:00,1,0,1,2,10.66,12.88,70,15.0013,1,107,108
6818,2012-04-02 10:00:00,2,0,1,1,16.4,20.455,50,35.0008,85,119,204
3620,2011-09-01 18:00:00,3,0,1,1,29.52,33.335,54,15.0013,69,462,531
10027,2012-11-03 04:00:00,4,0,0,2,13.12,15.15,49,19.9995,8,8,16
4689,2011-11-08 11:00:00,4,0,1,1,18.86,22.725,63,8.9981,21,126,147
7704,2012-06-01 09:00:00,2,0,1,2,26.24,28.79,83,15.0013,24,274,298
877,2011-03-01 00:00:00,1,0,1,1,12.3,13.635,70,31.0009,0,7,7
3229,2011-08-04 11:00:00,3,0,1,2,30.34,34.85,66,15.0013,37,112,149
5331,2011-12-16 05:00:00,4,0,1,1,19.68,23.485,44,26.0027,0,26,26
10738,2012-12-13 20:00:00,4,0,1,1,12.3,16.665,45,0.0,6,235,241
3776,2011-09-08 08:00:00,3,0,1,3,25.42,27.275,94,8.9981,7,188,195
5146,2011-12-08 12:00:00,4,0,1,1,11.48,12.88,52,22.0028,8,148,156
3258,2011-08-05 16:00:00,3,0,1,1,32.8,37.12,49,16.9979,76,254,330
9599,2012-10-04 08:00:00,4,0,1,1,26.24,28.79,89,0.0,27,711,738
9206,2012-09-06 23:00:00,3,0,1,1,26.24,28.79,89,11.0014,19,150,169
3950,2011-09-15 15:00:00,3,0,1,2,24.6,29.545,69,27.9993,25,110,135
8003,2012-06-13 20:00:00,2,0,1,1,27.88,31.82,36,27.9993,86,362,448
1030,2011-03-07 11:00:00,1,0,1,1,10.66,10.605,48,30.0026,19,41,60
2944,2011-07-11 14:00:00,3,0,1,1,35.26,41.665,53,19.0012,40,94,134
1006,2011-03-06 10:00:00,1,0,0,2,17.22,21.21,100,19.9995,4,27,31
6766,2012-03-19 05:00:00,1,0,1,1,18.04,21.97,94,0.0,0,31,31
9472,2012-09-18 01:00:00,3,0,1,3,24.6,25.76,94,12.998,0,5,5
1647,2011-04-14 13:00:00,2,0,1,1,22.96,26.515,37,15.0013,38,121,159
10331,2012-11-15 21:00:00,4,0,1,2,13.12,16.665,66,7.0015,20,204,224
4621,2011-11-05 15:00:00,4,0,0,1,16.4,20.455,37,12.998,141,202,343
4873,2011-11-16 03:00:00,4,0,1,2,18.86,22.725,94,7.0015,2,3,5
2528,2011-06-13 06:00:00,2,0,1,1,22.14,25.76,64,27.9993,7,98,105
9433,2012-09-16 10:00:00,3,0,0,1,25.42,31.06,50,7.0015,160,330,490
6879,2012-04-04 23:00:00,2,0,1,1,21.32,25.0,23,27.9993,19,112,131
4631,2011-11-06 01:00:00,4,0,0,1,10.66,15.15,81,0.0,11,104,115
9697,2012-10-08 10:00:00,4,1,0,2,15.58,19.695,68,8.9981,69,229,298
6757,2012-03-18 20:00:00,1,0,0,1,21.32,25.0,77,8.9981,59,139,198
9152,2012-09-04 17:00:00,3,0,1,1,31.16,36.365,70,23.9994,110,746,856
3042,2011-07-15 16:00:00,3,0,1,1,29.52,33.335,51,12.998,96,265,361
835,2011-02-18 06:00:00,1,0,1,2,18.04,21.97,72,11.0014,2,48,50
8351,2012-07-09 08:00:00,3,0,1,2,27.06,30.305,83,11.0014,26,429,455
5338,2011-12-16 12:00:00,4,0,1,2,13.94,15.15,42,23.9994,10,163,173
2665,2011-06-18 23:00:00,2,0,0,2,29.52,34.09,62,0.0,53,97,150
6331,2012-03-01 01:00:00,1,0,1,3,18.86,22.725,94,7.0015,0,12,12
9941,2012-10-18 14:00:00,4,0,1,2,25.42,31.06,50,19.9995,94,191,285
6247,2012-02-16 13:00:00,1,0,1,3,13.94,15.91,71,16.9979,2,62,64
2900,2011-07-09 18:00:00,3,0,0,1,33.62,36.365,36,7.0015,132,246,378
2672,2011-06-19 06:00:00,2,0,0,2,27.06,30.305,78,11.0014,11,22,33
10701,2012-12-12 07:00:00,4,0,1,2,10.66,12.88,60,12.998,3,366,369
6372,2012-03-02 18:00:00,1,0,1,3,14.76,17.425,87,12.998,6,154,160
9787,2012-10-12 04:00:00,4,0,1,1,14.76,18.18,76,7.0015,0,8,8
6065,2012-02-08 23:00:00,1,0,1,2,9.84,12.12,87,11.0014,3,57,60
7066,2012-04-12 19:00:00,2,0,1,1,18.86,22.725,31,19.9995,50,383,433
3450,2011-08-13 16:00:00,3,0,0,2,28.7,33.335,74,19.0012,148,133,281
6497,2012-03-07 23:00:00,1,0,1,1,18.04,21.97,62,22.0028,4,58,62
8864,2012-08-11 17:00:00,3,0,0,3,30.34,34.85,66,23.9994,220,292,512
6568,2012-03-10 22:00:00,1,0,0,1,10.66,12.88,44,11.0014,19,81,100
2939,2011-07-11 09:00:00,3,0,1,1,31.98,37.12,59,19.9995,41,167,208
1869,2011-05-04 19:00:00,2,0,1,1,17.22,21.21,58,23.9994,30,266,296
3567,2011-08-18 13:00:00,3,0,1,1,32.8,37.12,52,23.9994,33,154,187
7516,2012-05-12 13:00:00,2,0,0,1,26.24,31.06,36,12.998,293,366,659
1998,2011-05-10 04:00:00,2,0,1,1,17.22,21.21,62,16.9979,0,2,2
2725,2011-07-02 11:00:00,3,0,0,1,32.8,35.605,36,6.0032,144,213,357
6167,2012-02-13 05:00:00,1,0,1,1,4.1,6.06,58,8.9981,0,17,17
1245,2011-03-16 17:00:00,1,0,1,2,18.04,21.97,54,19.9995,37,216,253
6110,2012-02-10 20:00:00,1,0,1,2,13.12,17.425,57,0.0,7,144,151
3608,2011-09-01 06:00:00,3,0,1,1,24.6,28.79,78,0.0,2,103,105
9318,2012-09-11 15:00:00,3,0,1,1,28.7,31.82,28,7.0015,73,253,326
1494,2011-04-08 03:00:00,2,0,1,3,13.94,16.665,76,11.0014,0,1,1
10677,2012-12-11 07:00:00,4,0,1,1,13.94,15.15,66,27.9993,8,372,380
4933,2011-11-18 15:00:00,4,0,1,1,13.94,16.665,29,8.9981,27,151,178
8726,2012-08-05 23:00:00,3,0,0,2,29.52,34.85,79,11.0014,29,58,87
5880,2012-02-01 05:00:00,1,0,1,1,16.4,20.455,50,11.0014,0,18,18
9841,2012-10-14 10:00:00,4,0,0,1,22.14,25.76,56,12.998,150,278,428
4745,2011-11-10 19:00:00,4,0,1,2,14.76,17.425,71,15.0013,19,192,211
9840,2012-10-14 09:00:00,4,0,0,2,19.68,23.485,67,19.0012,62,161,223
6395,2012-03-03 17:00:00,1,0,0,1,20.5,24.24,23,22.0028,106,279,385
2338,2011-06-05 08:00:00,2,0,0,2,24.6,29.545,73,16.9979,24,74,98
3236,2011-08-04 18:00:00,3,0,1,1,28.7,33.335,74,19.9995,88,435,523
8346,2012-07-09 03:00:00,3,0,1,3,28.7,33.335,89,12.998,0,5,5
9747,2012-10-10 12:00:00,4,0,1,1,22.14,25.76,56,15.0013,78,312,390
175,2011-01-08 14:00:00,1,0,0,1,8.2,8.335,32,32.9975,12,83,95
10865,2012-12-19 03:00:00,4,0,1,1,10.66,13.635,75,8.9981,0,5,5
10181,2012-11-09 15:00:00,4,0,1,1,18.86,22.725,36,15.0013,78,278,356
7549,2012-05-13 22:00:00,2,0,0,2,25.42,30.305,61,11.0014,42,89,131
2659,2011-06-18 17:00:00,2,0,0,2,31.16,34.09,48,11.0014,210,239,449
9873,2012-10-15 18:00:00,4,0,1,3,22.14,25.76,77,8.9981,52,540,592
3079,2011-07-17 05:00:00,3,0,0,1,26.24,30.305,69,15.0013,4,8,12
6230,2012-02-15 20:00:00,1,0,1,1,14.76,17.425,46,11.0014,4,207,211
5633,2012-01-09 20:00:00,1,0,1,2,8.2,11.365,86,6.0032,5,127,132
207,2011-01-09 22:00:00,1,0,0,1,5.74,6.06,46,19.9995,5,10,15
1721,2011-04-17 15:00:00,2,0,0,1,22.14,25.76,32,35.0008,179,209,388
2401,2011-06-07 23:00:00,2,0,1,1,27.88,31.82,79,7.0015,18,72,90
7271,2012-05-02 08:00:00,2,0,1,2,22.96,26.515,88,0.0,26,640,666
6429,2012-03-05 03:00:00,1,0,1,1,9.02,11.365,51,11.0014,0,1,1
5273,2011-12-13 19:00:00,4,0,1,1,13.12,15.91,49,11.0014,5,262,267
923,2011-03-02 22:00:00,1,0,1,1,12.3,12.88,26,36.9974,4,44,48
6781,2012-03-19 20:00:00,1,0,1,1,24.6,30.305,64,15.0013,34,296,330
4654,2011-11-07 00:00:00,4,0,1,1,13.94,18.18,87,0.0,1,14,15
3702,2011-09-05 04:00:00,3,1,0,2,27.88,31.82,69,19.0012,3,5,8
5275,2011-12-13 21:00:00,4,0,1,1,12.3,15.15,52,11.0014,5,134,139
1782,2011-05-01 04:00:00,2,0,0,1,16.4,20.455,76,7.0015,6,11,17
5323,2011-12-15 21:00:00,4,0,1,1,20.5,24.24,63,19.9995,10,145,155
4496,2011-10-19 10:00:00,4,0,1,3,21.32,25.0,88,32.9975,14,109,123
8294,2012-07-06 23:00:00,3,0,1,1,32.8,39.395,63,7.0015,27,137,164
4690,2011-11-08 12:00:00,4,0,1,1,21.32,25.0,52,8.9981,28,175,203
3915,2011-09-14 04:00:00,3,0,1,1,24.6,28.03,83,6.0032,1,8,9
3127,2011-07-19 05:00:00,3,0,1,2,28.7,33.335,74,7.0015,0,19,19
4854,2011-11-15 08:00:00,4,0,1,2,22.14,25.76,68,7.0015,27,453,480
3592,2011-08-19 14:00:00,3,0,1,1,31.98,36.365,55,12.998,78,142,220
9999,2012-11-02 00:00:00,4,0,1,1,13.94,16.665,57,11.0014,10,40,50
8811,2012-08-09 12:00:00,3,0,1,1,34.44,37.88,44,7.0015,85,192,277
6648,2012-03-14 07:00:00,1,0,1,1,18.04,21.97,82,7.0015,20,348,368
3533,2011-08-17 03:00:00,3,0,1,1,26.24,29.545,78,0.0,1,4,5
1397,2011-04-04 02:00:00,2,0,1,1,15.58,19.695,66,16.9979,1,1,2
8324,2012-07-08 05:00:00,3,0,0,1,31.98,37.12,62,0.0,1,5,6
633,2011-02-09 14:00:00,1,0,1,1,8.2,9.09,34,19.9995,2,56,58
5878,2012-02-01 03:00:00,1,0,1,1,18.04,21.97,44,12.998,0,3,3
5310,2011-12-15 08:00:00,4,0,1,2,13.94,15.91,66,15.0013,8,449,457
4556,2011-11-02 22:00:00,4,0,1,1,14.76,17.425,71,8.9981,7,99,106
8077,2012-06-16 22:00:00,2,0,0,1,25.42,31.06,53,19.9995,91,189,280
7840,2012-06-07 01:00:00,2,0,1,1,21.32,25.0,77,11.0014,5,17,22
3425,2011-08-12 15:00:00,3,0,1,1,32.8,34.85,29,11.0014,59,190,249
4489,2011-10-19 02:00:00,4,0,1,2,21.32,25.0,77,12.998,1,6,7
9666,2012-10-07 03:00:00,4,0,0,2,18.04,21.97,62,8.9981,5,17,22
5519,2012-01-05 02:00:00,1,0,1,1,8.2,11.365,51,6.0032,0,4,4
7283,2012-05-02 20:00:00,2,0,1,1,21.32,25.0,77,16.9979,42,296,338
8327,2012-07-08 08:00:00,3,0,0,1,34.44,40.15,53,8.9981,35,95,130
6560,2012-03-10 14:00:00,1,0,0,1,13.94,15.91,27,19.0012,117,262,379
7196,2012-04-18 05:00:00,2,0,1,2,20.5,24.24,39,19.0012,0,34,34
9891,2012-10-16 12:00:00,4,0,1,2,21.32,25.0,45,22.0028,69,256,325
9282,2012-09-10 03:00:00,3,0,1,1,21.32,25.0,68,19.0012,5,7,12
6946,2012-04-07 18:00:00,2,0,0,1,22.14,25.76,18,19.9995,227,290,517
8101,2012-06-17 22:00:00,2,0,0,1,24.6,30.305,60,12.998,55,98,153
9508,2012-09-19 13:00:00,3,0,1,1,24.6,31.06,40,16.9979,55,234,289
4821,2011-11-13 23:00:00,4,0,0,1,18.86,22.725,51,19.9995,18,49,67
3521,2011-08-16 15:00:00,3,0,1,1,32.8,35.605,41,19.9995,36,123,159
238,2011-01-11 07:00:00,1,0,1,2,6.56,11.365,55,0.0,2,97,99
5260,2011-12-13 06:00:00,4,0,1,1,8.2,12.88,80,0.0,0,92,92
10658,2012-12-10 12:00:00,4,0,1,3,18.04,21.97,100,15.0013,23,150,173
728,2011-02-13 17:00:00,1,0,0,1,17.22,21.21,28,22.0028,30,95,125
9801,2012-10-12 18:00:00,4,0,1,1,18.04,21.97,38,19.9995,76,566,642
7391,2012-05-07 08:00:00,2,0,1,2,20.5,24.24,82,12.998,31,608,639
8683,2012-08-04 04:00:00,3,0,0,1,29.52,34.85,79,12.998,2,11,13
5812,2012-01-17 09:00:00,1,0,1,3,13.12,15.15,81,16.9979,7,61,68
5682,2012-01-11 22:00:00,1,0,1,3,13.94,16.665,87,12.998,0,49,49
3614,2011-09-01 12:00:00,3,0,1,2,29.52,33.335,51,8.9981,64,165,229
5575,2012-01-07 10:00:00,1,0,0,1,11.48,15.15,75,6.0032,43,160,203
2245,2011-06-01 11:00:00,2,0,1,2,33.62,40.15,59,15.0013,26,86,112
3390,2011-08-11 04:00:00,3,0,1,1,26.24,31.06,57,11.0014,1,4,5
9232,2012-09-08 01:00:00,3,0,0,2,27.06,29.545,89,19.0012,10,107,117
3352,2011-08-09 14:00:00,3,0,1,1,35.26,39.395,44,19.0012,53,95,148
3931,2011-09-14 20:00:00,3,0,1,2,29.52,33.335,58,27.9993,40,221,261
656,2011-02-10 14:00:00,1,0,1,1,8.2,9.09,27,19.0012,6,42,48
1242,2011-03-16 14:00:00,1,0,1,2,16.4,20.455,76,15.0013,33,67,100
3230,2011-08-04 12:00:00,3,0,1,2,31.16,35.605,62,15.0013,53,152,205
7168,2012-04-17 01:00:00,2,0,1,1,26.24,31.06,57,11.0014,6,5,11
5306,2011-12-15 04:00:00,4,0,1,2,13.12,15.15,70,15.0013,0,6,6
10436,2012-12-01 06:00:00,4,0,0,1,9.84,12.12,87,8.9981,7,20,27
7325,2012-05-04 14:00:00,2,0,1,2,27.06,31.06,74,19.0012,83,159,242
1544,2011-04-10 05:00:00,2,0,0,2,14.76,18.18,93,6.0032,0,4,4
9108,2012-09-02 21:00:00,3,0,0,1,28.7,32.575,70,11.0014,79,92,171
9987,2012-11-01 12:00:00,4,0,1,3,15.58,19.695,62,11.0014,23,198,221
1382,2011-04-03 11:00:00,2,0,0,1,17.22,21.21,41,16.9979,139,104,243
7722,2012-06-02 03:00:00,2,0,0,1,22.96,26.515,73,16.9979,8,18,26
6064,2012-02-08 22:00:00,1,0,1,2,9.84,12.12,87,8.9981,3,95,98
6788,2012-04-01 03:00:00,2,0,0,2,13.94,16.665,81,8.9981,4,21,25
6462,2012-03-06 12:00:00,1,0,1,1,10.66,13.635,41,7.0015,9,129,138
5261,2011-12-13 07:00:00,4,0,1,1,6.56,8.335,80,11.0014,2,221,223
4804,2011-11-13 06:00:00,4,0,0,1,13.94,16.665,66,8.9981,5,18,23
975,2011-03-05 02:00:00,1,0,0,2,12.3,14.395,87,12.998,5,15,20
6036,2012-02-07 18:00:00,1,0,1,1,17.22,21.21,38,12.998,10,508,518
10434,2012-12-01 04:00:00,4,0,0,1,10.66,14.395,81,6.0032,0,5,5
8168,2012-07-01 17:00:00,3,0,0,1,37.72,40.15,26,19.9995,90,323,413
5563,2012-01-06 22:00:00,1,0,1,1,14.76,17.425,50,12.998,12,123,135
4475,2011-10-18 12:00:00,4,0,1,2,25.42,31.06,43,6.0032,42,159,201
1450,2011-04-06 07:00:00,2,0,1,1,10.66,13.635,65,7.0015,3,130,133
3547,2011-08-17 17:00:00,3,0,1,1,32.8,37.12,49,15.0013,46,506,552
6615,2012-03-12 22:00:00,1,0,1,2,22.96,26.515,56,15.0013,17,116,133
1226,2011-03-15 21:00:00,1,0,1,3,13.12,16.665,81,7.0015,2,53,55
5932,2012-02-03 09:00:00,1,0,1,1,9.84,11.365,65,12.998,18,252,270
330,2011-01-15 06:00:00,1,0,0,1,5.74,8.335,63,7.0015,1,2,3
510,2011-02-04 10:00:00,1,0,1,2,8.2,10.605,51,8.9981,5,46,51
1791,2011-05-01 13:00:00,2,0,0,2,20.5,24.24,63,11.0014,123,209,332
650,2011-02-10 08:00:00,1,0,1,1,4.1,3.79,49,22.0028,5,173,178
8159,2012-07-01 08:00:00,3,0,0,1,31.98,37.12,62,7.0015,36,106,142
5587,2012-01-07 22:00:00,1,0,0,1,18.04,21.97,38,16.9979,16,93,109
5140,2011-12-08 06:00:00,4,0,1,1,9.02,10.605,55,19.0012,0,71,71
5961,2012-02-04 14:00:00,1,0,0,2,13.12,15.15,66,15.0013,47,229,276
6171,2012-02-13 09:00:00,1,0,1,1,4.92,6.82,50,12.998,7,198,205
2995,2011-07-13 17:00:00,3,0,1,1,28.7,33.335,79,0.0,70,418,488
8087,2012-06-17 08:00:00,2,0,0,1,22.96,26.515,68,16.9979,24,95,119
1868,2011-05-04 18:00:00,2,0,1,1,17.22,21.21,67,16.9979,29,367,396
777,2011-02-15 19:00:00,1,0,1,1,11.48,14.395,26,8.9981,3,142,145
505,2011-02-04 05:00:00,1,0,1,2,5.74,7.575,63,8.9981,0,7,7
5796,2012-01-16 16:00:00,1,1,0,1,10.66,11.365,44,23.9994,22,158,180
4615,2011-11-05 09:00:00,4,0,0,1,12.3,13.635,56,19.9995,30,111,141
10417,2012-11-19 11:00:00,4,0,1,2,15.58,19.695,66,16.9979,33,164,197
6380,2012-03-03 02:00:00,1,0,0,3,14.76,18.18,93,6.0032,4,34,38
4632,2011-11-06 02:00:00,4,0,0,1,10.66,15.15,81,0.0,6,23,29
5524,2012-01-05 07:00:00,1,0,1,2,8.2,11.365,69,6.0032,3,212,215
2399,2011-06-07 21:00:00,2,0,1,1,29.52,34.09,70,8.9981,31,187,218
9722,2012-10-09 11:00:00,4,0,1,2,19.68,23.485,69,12.998,37,156,193
381,2011-01-17 09:00:00,1,1,0,2,6.56,7.575,47,15.0013,8,39,47
7357,2012-05-05 22:00:00,2,0,0,2,23.78,27.275,78,12.998,67,150,217
6467,2012-03-06 17:00:00,1,0,1,1,14.76,16.665,34,19.0012,21,425,446
3028,2011-07-15 02:00:00,3,0,1,1,24.6,28.79,78,11.0014,16,22,38
10678,2012-12-11 08:00:00,4,0,1,2,13.94,15.15,61,19.9995,16,708,724
9084,2012-09-01 21:00:00,3,0,0,3,26.24,28.79,89,0.0,21,83,104
7085,2012-04-13 14:00:00,2,0,1,1,21.32,25.0,27,0.0,125,223,348
5290,2011-12-14 12:00:00,4,0,1,2,14.76,18.18,57,6.0032,6,138,144
4597,2011-11-04 15:00:00,4,0,1,1,18.86,22.725,44,26.0027,45,192,237
9539,2012-10-01 20:00:00,4,0,1,3,22.14,25.76,68,0.0,11,251,262
2017,2011-05-10 23:00:00,2,0,1,2,21.32,25.0,59,8.9981,9,72,81
